"filename", "language", "C++", "JSON", "Markdown", "CMake", "ShaderLab", "YAML", "HTML", "CSS", "JavaScript", "XML", "SCSS", "C", "Shell Script", "Rust", "pip requirements", "Objective-C", "Batch", "Docker", "Python", "reStructuredText", "Makefile", "Java", "Objective-C++", "HLSL", "Diff", "C#", "comment", "blank", "total"
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/HalfLife/HL1MeshTrivert.h", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 17, 128
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/HalfLife/HalfLifeMDLBaseHeader.h", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 9, 68
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/HalfLife/LogFunctions.h", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 10, 96
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/HalfLife/UniqueNameGenerator.cpp", "C++", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 28, 180
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/HalfLife/UniqueNameGenerator.h", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 11, 82
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/MDLDefaultColorMap.h", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 7, 120
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/MDLFileData.h", "C++", 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356, 181, 945
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/MDLLoader.cpp", "C++", 1365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 289, 2020
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/MDLLoader.h", "C++", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 278, 57, 450
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MDL/MDLMaterialLoader.cpp", "C++", 532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 113, 787
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MMD/MMDCpp14.h", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 10, 83
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MMD/MMDImporter.cpp", "C++", 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 58, 357
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MMD/MMDImporter.h", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 12, 85
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MMD/MMDPmdParser.h", "C++", 496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 90, 641
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MMD/MMDPmxParser.cpp", "C++", 508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 42, 601
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MMD/MMDPmxParser.h", "C++", 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 47, 785
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MMD/MMDVmdParser.h", "C++", 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 43, 376
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MS3D/MS3DLoader.cpp", "C++", 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 119, 649
"/home/breno/dev/graphics/external/assimp/code/AssetLib/MS3D/MS3DLoader.h", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 23, 148
"/home/breno/dev/graphics/external/assimp/code/AssetLib/NDO/NDOLoader.cpp", "C++", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 50, 314
"/home/breno/dev/graphics/external/assimp/code/AssetLib/NDO/NDOLoader.h", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 18, 117
"/home/breno/dev/graphics/external/assimp/code/AssetLib/NFF/NFFLoader.cpp", "C++", 807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 154, 1162
"/home/breno/dev/graphics/external/assimp/code/AssetLib/NFF/NFFLoader.h", "C++", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 24, 191
"/home/breno/dev/graphics/external/assimp/code/AssetLib/OFF/OFFLoader.cpp", "C++", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 35, 330
"/home/breno/dev/graphics/external/assimp/code/AssetLib/OFF/OFFLoader.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 10, 87
"/home/breno/dev/graphics/external/assimp/code/AssetLib/Obj/ObjExporter.cpp", "C++", 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 60, 422
"/home/breno/dev/graphics/external/assimp/code/AssetLib/Obj/ObjExporter.h", "C++", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 27, 194
"/home/breno/dev/graphics/external/assimp/code/AssetLib/Obj/ObjFileData.h", "C++", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 30, 346
"/home/breno/dev/graphics/external/assimp/code/AssetLib/Obj/ObjFileImporter.cpp", "C++", 567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 118, 801
"/home/breno/dev/graphics/external/assimp/code/AssetLib/Obj/ObjFileImporter.h", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 22, 124
